account,slot,name,filter,error,odds_band,plbf,bets,sys_key,fingerprint
noggin3,63,4YO STR 2runsTR 3plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 3 and 100 AND trainerhorseruns = 2 AND trackdirection  IN (3) AND dateyears >=2003,,none,-31.39,47.0,noggin3:63,"(frozenset({'careerruns BETWEEN 3 and 100', 'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'trainerhorseruns = 2', 'horse_age = 4'}), 'none')"
noggin3,64,SS 6F SHORTEST DSLR 12.01-100.00,"TEST PASSED LEGALLY1 AND yards = 1320 AND lastrun  BETWEEN 4 and 10 AND lasttoslast  BETWEEN 1 and 30 AND country_id = 1 AND rt1_id = 1 AND trackdirection  IN ( 1,3 ) AND datemonthofyear  IN ( 1,2,3,4,5,7,8,9,10,11,12 ) AND horsecountry  IN ( 2,3,4 ) AND posdayssincerun  IN ( 1,2 ) AND careerruns>0 AND careerruns>1 AND dateyears >=2003",,12.01 - 100,5.67,78.0,noggin3:64,"(frozenset({'trackdirection IN (1,3)', 'posdayssincerun IN (1,2)', 'TEST PASSED LEGALLY1', 'lastrun BETWEEN 4 and 10', 'horsecountry IN (2,3,4)', 'country_id = 1', 'lasttoslast BETWEEN 1 and 30', 'careerruns>0', 'yards = 1320', 'rt1_id = 1', 'datemonthofyear IN (1,2,3,4,5,7,8,9,10,11,12)', 'careerruns>1'}), '12.01 - 100')"
noggin3,65,TR ONE HORSE at TRACK 12.01 - 65.00,"TEST PASSED LEGALLY1 AND trunstrk = 1 AND r2number_of_runners NOT BETWEEN 1 and 6 AND lastrun  BETWEEN 16 and 240 AND tonguetie = 0 AND headgear  IN ( 23 ) AND d2placing NOT IN ( 1,2 ) AND careerruns>0 AND dateyears >=2003",,12.01 - 65,297.65,4049.0,noggin3:65,"(frozenset({'r2number_of_runners NOT BETWEEN 1 and 6', 'lastrun BETWEEN 16 and 240', 'TEST PASSED LEGALLY1', 'trunstrk = 1', 'headgear IN (23)', 'careerruns>0', 'd2placing NOT IN (1,2)', 'tonguetie = 0'}), '12.01 - 65')"
noggin3,66,4YO STR 3runsTR 4plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 4 and 100 AND trainerhorseruns = 3 AND trackdirection  IN (3) AND dateyears >=2003,,none,8.53,52.0,noggin3:66,"(frozenset({'careerruns BETWEEN 4 and 100', 'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'trainerhorseruns = 3', 'horse_age = 4'}), 'none')"
noggin3,67,SS FLAT UK 7lbsCLAIM v 0lbs LTO ALL BSPs,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 2200 AND number_of_runners  BETWEEN 9 and 15 AND country_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 2,3 ) AND horsecountry NOT IN ( 2 ) AND bestplace3 NOT IN ( 1,2,3,4 ) AND bestplace10  IN ( 1,2,3,4,5,6,7,8 ) AND distancemove NOT IN ( 330,440,550,660,770,880,990,1100 ) AND jockeys_claim  IN ( 6,7,8,10 ) AND d2jockeys_claim  IN ( 0 ) AND careerruns>0 AND dateyears >=2003",,none,-8.0,8.0,noggin3:67,"(frozenset({'yards BETWEEN 1320 and 2200', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'jockeys_claim IN (6,7,8,10)', 'country_id = 1', 'd2jockeys_claim IN (0)', 'bestplace3 NOT IN (1,2,3,4)', 'trackdirection IN (2,3)', 'bestplace10 IN (1,2,3,4,5,6,7,8)', 'careerruns>0', 'distancemove NOT IN (330,440,550,660,770,880,990,1100)', 'number_of_runners BETWEEN 9 and 15', 'horsecountry NOT IN (2)'}), 'none')"
noggin3,68,4YO STR 4runsTR 5plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 5 and 100 AND trainerhorseruns = 4 AND trackdirection  IN (3) AND dateyears >=2003,,none,29.06,46.0,noggin3:68,"(frozenset({'TEST PASSED LEGALLY1', 'careerruns BETWEEN 5 and 100', 'trackdirection IN (3)', 'trainerhorseruns = 4', 'horse_age = 4'}), 'none')"
noggin3,69,4YO STR 5runsTR 6plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 6 and 100 AND trainerhorseruns = 5 AND trackdirection  IN (3) AND dateyears >=2003,,none,25.16,48.0,noggin3:69,"(frozenset({'careerruns BETWEEN 6 and 100', 'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'horse_age = 4', 'trainerhorseruns = 5'}), 'none')"
noggin3,70,SEVENS,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 7 and 28 AND horse_age = 7 AND seasonalwins  BETWEEN 0 and 2 AND lastrun  BETWEEN 1 and 7 AND totaldistbt NOT BETWEEN 2.05 and 4 AND horsecountry  IN ( 1,2,3,4,5,7 ) AND bestplace5  IN ( 1,2,3,4,5 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,none,-11.93,3123.0,noggin3:70,"(frozenset({'horsecountry IN (1,2,3,4,5,7)', 'TEST PASSED LEGALLY1', 'seasonalwins BETWEEN 0 and 2', 'bestplace5 IN (1,2,3,4,5)', 'totaldistbt NOT BETWEEN 2.05 and 4', 'horse_age = 7', 'number_of_runners BETWEEN 7 and 28', 'careerruns>0', 'lastrun BETWEEN 1 and 7'}), 'none')"
noggin3,71,5YO SPRINTS,"TEST PASSED LEGALLY1 AND yards = 1320 AND number_of_runners  BETWEEN 5 and 26 AND horse_age = 5 AND poundsexcl NOT BETWEEN 138 and 161 AND horserunssinceplace NOT BETWEEN 3 and 4 AND careerwins  BETWEEN 1 and 5 AND r2number_of_runners  BETWEEN 13 and 30 AND wlastrun NOT BETWEEN 301 and 365 AND horsesex = 1 AND nh_flat_aw_id  IN ( 2 ) AND class_id  IN ( 2,3,4,5,6,7 ) AND longlistracecat  IN ( 1,27 ) AND classmove  IN ( -2,-1,0 ) AND distancemove  IN ( -550,-440,-330,-220,-110,0,110 ) AND careerruns>0 AND careerwins>0 AND country_id=1 AND dateyears >=2003",,none,284.32,436.0,noggin3:71,"(frozenset({'r2number_of_runners BETWEEN 13 and 30', 'nh_flat_aw_id IN (2)', 'longlistracecat IN (1,27)', 'class_id IN (2,3,4,5,6,7)', 'poundsexcl NOT BETWEEN 138 and 161', 'classmove IN (-2,-1,0)', 'careerruns>0', 'yards = 1320', 'TEST PASSED LEGALLY1', 'country_id=1', 'number_of_runners BETWEEN 5 and 26', 'distancemove IN (-550,-440,-330,-220,-110,0,110)', 'horserunssinceplace NOT BETWEEN 3 and 4', 'horsesex = 1', 'wlastrun NOT BETWEEN 301 and 365', 'careerwins BETWEEN 1 and 5', 'horse_age = 5', 'careerwins>0'}), 'none')"
noggin3,72,NH DSLR SUN Female,"TEST PASSED LEGALLY1 AND r2number_of_runners  BETWEEN 8 and 39 AND lastrun  BETWEEN 16 and 180 AND lasttoslast NOT BETWEEN 46 and 120 AND horsesex = 2 AND nh_flat_aw_id  IN ( 1 ) AND datedayofweek  IN ( 1 ) AND headgear  IN ( 23 ) AND bestplace10  IN ( 1,2 ) AND jockeys_claim  IN ( 0,2 ) AND careerruns>0 AND careerruns>1 AND dateyears >=2003",,none,87.06,779.0,noggin3:72,"(frozenset({'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (1)', 'lasttoslast NOT BETWEEN 46 and 120', 'datedayofweek IN (1)', 'r2number_of_runners BETWEEN 8 and 39', 'jockeys_claim IN (0,2)', 'lastrun BETWEEN 16 and 180', 'headgear IN (23)', 'bestplace10 IN (1,2)', 'careerruns>0', 'careerruns>1'}), 'none')"
noggin3,73,4YO STR 6runsTR 7plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 7 and 100 AND trainerhorseruns = 6 AND trackdirection  IN (3) AND dateyears >=2003,,none,-27.13,49.0,noggin3:73,"(frozenset({'TEST PASSED LEGALLY1', 'careerruns BETWEEN 7 and 100', 'trackdirection IN (3)', 'horse_age = 4', 'trainerhorseruns = 6'}), 'none')"
noggin3,74,SS 4YO Gelding 5f-7f 16-25 DSLR,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 1540 AND horse_age = 4 AND horseyearrides <> 1 AND distanceruns  BETWEEN 0 and 14 AND seasonalruns <> 0 AND lastrun  BETWEEN 16 and 25 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 2,3,4,5,6 ) AND horsecountry  IN ( 1,2,5 ) AND detailedsex  IN ( 3 ) AND headgear  IN ( 1,2,3,23 ) AND bestplace5  IN ( 1,2,3,4,5,6 ) AND classmove  IN ( 0,1,2,3,4 ) AND headgearlr  IN ( 1,2,3,23 ) AND careerruns>0 AND race_date>='2011-12-28' AND dateyears >=2003",,none,19.06,1181.0,noggin3:74,"(frozenset({'bestplace5 IN (1,2,3,4,5,6)', 'headgearlr IN (1,2,3,23)', 'distanceruns BETWEEN 0 and 14', 'nh_flat_aw_id IN (2)', 'horse_age = 4', 'seasonalruns <> 0', 'detailedsex IN (3)', 'classmove IN (0,1,2,3,4)', 'horsecountry IN (1,2,5)', 'headgear IN (1,2,3,23)', 'careerruns>0', 'horseyearrides <> 1', 'lastrun BETWEEN 16 and 25', ""race_date>='2011-12-28'"", 'TEST PASSED LEGALLY1', 'yards BETWEEN 1100 and 1540', 'classincirish IN (2,3,4,5,6)'}), 'none')"
noggin3,75,4YO STR 7runsTR 8plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 8 and 100 AND trainerhorseruns = 7 AND trackdirection  IN (3) AND dateyears >=2003,,none,-30.83,33.0,noggin3:75,"(frozenset({'TEST PASSED LEGALLY1', 'trainerhorseruns = 7', 'trackdirection IN (3)', 'horse_age = 4', 'careerruns BETWEEN 8 and 100'}), 'none')"
noggin3,76,SS AW NEWCASTLE STR,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1540 and 1760 AND horse_age  BETWEEN 2 and 5 AND positioninweightsexccl  BETWEEN 3 and 10 AND lastrun  BETWEEN 4 and 120 AND rt1_id = 1 AND nh_flat_aw_id  IN (3) AND track_id  IN (53) AND datemonthofyear  IN (1,2,3,4,11,12) AND horsecountry  IN (1,2) AND jockeys_claim  IN (0,3) AND d2jockeys_claim  IN (0,2,3,4,5) AND careerruns>0 AND dateyears >=2003",,none,54.56,90.0,noggin3:76,"(frozenset({'lastrun BETWEEN 4 and 120', 'positioninweightsexccl BETWEEN 3 and 10', 'TEST PASSED LEGALLY1', 'yards BETWEEN 1540 and 1760', 'track_id IN (53)', 'nh_flat_aw_id IN (3)', 'datemonthofyear IN (1,2,3,4,11,12)', 'jockeys_claim IN (0,3)', 'd2jockeys_claim IN (0,2,3,4,5)', 'horsecountry IN (1,2)', 'careerruns>0', 'horse_age BETWEEN 2 and 5', 'rt1_id = 1'}), 'none')"
noggin3,77,UK FLAT 6YOs 26.01 - 1000.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1430 and 1980 AND horse_age = 6 AND hgruns  BETWEEN 0 and 26 AND country_id = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND d2jockeys_claim  IN ( 0,2,3,4 ) AND careerruns>0 AND dateyears >=2003",,26.01 - 1000,209.89,678.0,noggin3:77,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'country_id = 1', 'd2jockeys_claim IN (0,2,3,4)', 'yards BETWEEN 1430 and 1980', 'hgruns BETWEEN 0 and 26', 'careerruns>0', 'horse_age = 6', 'tonguetie = 0'}), '26.01 - 1000')"
noggin3,78,4YO STR 8runsTR 9plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 9 and 100 AND trainerhorseruns = 8 AND trackdirection  IN (3) AND dateyears >=2003,,none,-4.49,25.0,noggin3:78,"(frozenset({'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'horse_age = 4', 'careerruns BETWEEN 9 and 100', 'trainerhorseruns = 8'}), 'none')"
noggin3,79,4YO---------------------,"TEST PASSED LEGALLY1 AND horse_age = 4 AND careerwins  BETWEEN 1 and 4 AND lastrun  BETWEEN 11 and 365 AND wlastrun NOT BETWEEN 21 and 45 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3 ) AND class_id  IN ( 1,2,3 ) AND bestplace3  IN ( 1,2,3 ) AND distancemove  IN ( 0,110,220,330,440,550,770,880 ) AND careerruns>0 AND careerwins>0 AND country_id=1 AND dateyears >=2003",,none,566.27,5377.0,noggin3:79,"(frozenset({'trackdirection IN (1,3)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'bestplace3 IN (1,2,3)', 'distancemove IN (0,110,220,330,440,550,770,880)', 'horse_age = 4', 'class_id IN (1,2,3)', 'country_id=1', 'careerwins BETWEEN 1 and 4', 'wlastrun NOT BETWEEN 21 and 45', 'careerruns>0', 'lastrun BETWEEN 11 and 365', 'careerwins>0'}), 'none')"
noggin3,80,4YO STR 9runsTR 10plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 10 and 100 AND trainerhorseruns = 9 AND trackdirection  IN (3) AND dateyears >=2003,,none,17.38,22.0,noggin3:80,"(frozenset({'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'trainerhorseruns = 9', 'careerruns BETWEEN 10 and 100', 'horse_age = 4'}), 'none')"
noggin3,81,4YO STR 10runsTR 11plusCAREER,TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 11 and 100 AND trainerhorseruns = 10 AND trackdirection  IN (3) AND dateyears >=2003,,none,-28.0,28.0,noggin3:81,"(frozenset({'trainerhorseruns = 10', 'TEST PASSED LEGALLY1', 'trackdirection IN (3)', 'careerruns BETWEEN 11 and 100', 'horse_age = 4'}), 'none')"
noggin3,82,5YO SPRINTS v1,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 1430 AND number_of_runners  BETWEEN 10 and 40 AND horse_age = 5 AND careerwins  BETWEEN 1 and 5 AND r2yards  BETWEEN 1210 and 2640 AND r2number_of_runners  BETWEEN 13 and 30 AND nh_flat_aw_id  IN ( 2 ) AND classincirish  IN ( 2,3,4,5,6,7 ) AND datemonthofyear  IN ( 4,5,6,7,8,9,10,11 ) AND classmove  IN ( -3,-2,-1,0 ) AND careerruns>0 AND dateyears >=2003",,none,-6.14,90.0,noggin3:82,"(frozenset({'TEST PASSED LEGALLY1', 'r2number_of_runners BETWEEN 13 and 30', 'yards BETWEEN 1320 and 1430', 'nh_flat_aw_id IN (2)', 'classincirish IN (2,3,4,5,6,7)', 'datemonthofyear IN (4,5,6,7,8,9,10,11)', 'r2yards BETWEEN 1210 and 2640', 'classmove IN (-3,-2,-1,0)', 'careerruns>0', 'number_of_runners BETWEEN 10 and 40', 'careerwins BETWEEN 1 and 5', 'horse_age = 5'}), 'none')"
noggin3,83,SS STRs 10 DSLR or less V1,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 4 and 8 AND lastrun  BETWEEN 1 and 10 AND lasttoslast  BETWEEN 6 and 365 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND going_id  IN ( 16,15,6,5,3,4,2 ) AND classincirish  IN ( 3,4,5,6 ) AND detailedsex  IN ( 1,2,3,5,6 ) AND r2trackdirection  IN ( 1,3 ) AND careerruns>0 AND careerruns>1 AND race_date>='2011-12-28' AND dateyears >=2003",,none,66.21,1313.0,noggin3:83,"(frozenset({'careerruns>1', 'detailedsex IN (1,2,3,5,6)', 'r2trackdirection IN (1,3)', 'TEST PASSED LEGALLY1', 'going_id IN (16,15,6,5,3,4,2)', 'nh_flat_aw_id IN (2)', 'lasttoslast BETWEEN 6 and 365', 'trackdirection IN (3)', 'classincirish IN (3,4,5,6)', 'lastrun BETWEEN 1 and 10', 'careerruns>0', 'tonguetie = 0', ""race_date>='2011-12-28'"", 'horse_age BETWEEN 4 and 8'}), 'none')"
noggin3,85,SS HDGRdiff 5.01 - 1000.00 AW and NH,"TEST PASSED LEGALLY1 AND horseyearrides NOT BETWEEN 1 and 3 AND r2number_of_runners  BETWEEN 6 and 40 AND lastrun  BETWEEN 31 and 180 AND horsesex = 1 AND class_id  IN ( 1,6,7 ) AND horsecountry  IN ( 1,2 ) AND jockeys_claim  IN (0,2,3,4,5) AND careerruns>0 AND country_id=1 AND headgear <> headgearlr AND dateyears >=2003",,5.01 - 1000,-28.78,275.0,noggin3:85,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'lastrun BETWEEN 31 and 180', 'class_id IN (1,6,7)', 'r2number_of_runners BETWEEN 6 and 40', 'country_id=1', 'horsecountry IN (1,2)', 'careerruns>0', 'horsesex = 1', 'jockeys_claim IN (0,2,3,4,5)', 'horseyearrides NOT BETWEEN 1 and 3'}), '5.01 - 1000')"
noggin3,86,3YO UP CLASS,"TEST PASSED LEGALLY1 AND horse_age = 3 AND careerruns  BETWEEN 1 and 5 AND lastrun  BETWEEN 181 and 300 AND country_id = 1 AND horsesex = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND class_id  IN ( 1,2,3 ) AND longlistracecat  IN ( 1 ) AND datemonthofyear  IN ( 4,5,6 ) AND headgear  IN ( 23 ) AND classmove  IN ( 1,2,3,4,5 ) AND careerruns>0 AND country_id=1 AND dateyears >=2003",,none,57.85,191.0,noggin3:86,"(frozenset({'longlistracecat IN (1)', 'TEST PASSED LEGALLY1', 'careerruns BETWEEN 1 and 5', 'nh_flat_aw_id IN (2)', 'horse_age = 3', 'class_id IN (1,2,3)', 'careerruns>0', 'datemonthofyear IN (4,5,6)', 'country_id = 1', 'country_id=1', 'headgear IN (23)', 'tonguetie = 0', 'horsesex = 1', 'classmove IN (1,2,3,4,5)', 'lastrun BETWEEN 181 and 300'}), 'none')"
noggin3,88,CHELT FEST Big HCPS 10.01-1000.00,TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 15 and 40 AND trackruns  BETWEEN 0 and 5 AND careerwins <> 3 AND lastrun NOT BETWEEN 31 and 150 AND wlastrun NOT BETWEEN 151 and 365 AND rt1_id = 1 AND festival_id  IN (1) AND careerruns>0 AND careerwins>0 AND dateyears >=2003,,10.01 - 1000,-34.0,34.0,noggin3:88,"(frozenset({'lastrun NOT BETWEEN 31 and 150', 'TEST PASSED LEGALLY1', 'wlastrun NOT BETWEEN 151 and 365', 'number_of_runners BETWEEN 15 and 40', 'careerwins>0', 'trackruns BETWEEN 0 and 5', 'careerruns>0', 'careerwins <> 3', 'rt1_id = 1', 'festival_id IN (1)'}), '10.01 - 1000')"
noggin3,89,SS AW 6F HDGRdiff 8.01 - 65.00,"TEST PASSED LEGALLY1 AND yards = 1320 AND horse_age  BETWEEN 2 and 9 AND r2number_of_runners  BETWEEN 8 and 20 AND nh_flat_aw_id  IN ( 3 ) AND trackdirection  IN ( 1 ) AND headgear  IN ( 1,2,3,23 ) AND bestplace3  IN ( 2,3,4,5,6,7 ) AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,8.01 - 65,54.14,109.0,noggin3:89,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (3)', 'bestplace3 IN (2,3,4,5,6,7)', 'trackdirection IN (1)', 'horse_age BETWEEN 2 and 9', 'headgear IN (1,2,3,23)', 'yards = 1320', 'careerruns>0', 'r2number_of_runners BETWEEN 8 and 20'}), '8.01 - 65')"
noggin3,90,4YO STR 8.01 - 1000.00,"TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 0 and 21 AND seasonalruns  BETWEEN 0 and 11 AND careerwins  BETWEEN 0 and 3 AND trackwins = 0 AND catplaces  BETWEEN 0 and 6 AND r2number_of_runners NOT BETWEEN 3 and 6 AND track_id NOT IN ( 8,23,88,30,42,45,65,71,18,41 ) AND trackdirection  IN ( 3 ) AND bestplace10  IN ( 1,2,3,4,5,6,7,8 ) AND careerruns>0 AND dateyears >=2003",,8.01 - 1000,2327.48,5254.0,noggin3:90,"(frozenset({'seasonalruns BETWEEN 0 and 11', 'TEST PASSED LEGALLY1', 'r2number_of_runners NOT BETWEEN 3 and 6', 'horse_age = 4', 'careerruns BETWEEN 0 and 21', 'trackdirection IN (3)', 'trackwins = 0', 'bestplace10 IN (1,2,3,4,5,6,7,8)', 'track_id NOT IN (8,23,88,30,42,45,65,71,18,41)', 'careerruns>0', 'careerwins BETWEEN 0 and 3', 'catplaces BETWEEN 0 and 6'}), '8.01 - 1000')"
noggin3,91,FMs FLAT JUNE AW LTO 5.01 - 200.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 2970 AND number_of_runners  BETWEEN 3 and 16 AND horse_age  BETWEEN 2 and 9 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3,8 ) AND datemonthofyear  IN ( 6 ) AND horsecountry NOT IN ( 3,4 ) AND headgear  IN ( 1,4,23 ) AND r2nh_flat_aw_id  IN ( 3 ) AND d2placing  IN ( 1,2,3,4,5,6,7,8,9,10 ) AND careerruns>0 AND dateyears >=2003",,5.01 - 200,224.66,855.0,noggin3:91,"(frozenset({'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'headgear IN (1,4,23)', 'datemonthofyear IN (6)', 'careerruns>0', 'trackdirection IN (1,3,8)', 'horsecountry NOT IN (3,4)', 'horse_age BETWEEN 2 and 9', 'tonguetie = 0', 'yards BETWEEN 1100 and 2970', 'r2nh_flat_aw_id IN (3)', 'number_of_runners BETWEEN 3 and 16', 'd2placing IN (1,2,3,4,5,6,7,8,9,10)'}), '5.01 - 200')"
noggin3,92,UK BLINKERS 10.01 - 150.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 9 and 40 AND lastrun  BETWEEN 1 and 20 AND country_id = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3,8 ) AND horsecountry  IN ( 1,2,4,5 ) AND headgear  IN ( 2 ) AND jockeys_claim  IN ( 0,2,3 ) AND headgearlr NOT IN ( 2,21,22 ) AND careerruns>0 AND dateyears >=2003",,10.01 - 150,30.81,583.0,noggin3:92,"(frozenset({'number_of_runners BETWEEN 9 and 40', 'headgear IN (2)', 'headgearlr NOT IN (2,21,22)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'jockeys_claim IN (0,2,3)', 'trackdirection IN (1,3,8)', 'country_id = 1', 'horsecountry IN (1,2,4,5)', 'careerruns>0', 'lastrun BETWEEN 1 and 20', 'tonguetie = 0'}), '10.01 - 150')"
noggin3,93,AW NEW TRAINER 9.00 - 300.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 6 and 40 AND careerruns  BETWEEN 3 and 37 AND trainerhorseruns  BETWEEN 0 and 5 AND careerwins  BETWEEN 0 and 2 AND r2number_of_runners  BETWEEN 7 and 34 AND lastrun  BETWEEN 16 and 365 AND horsesex = 1 AND nh_flat_aw_id  IN ( 3 ) AND datemonthofyear  IN ( 1,2,3,4,5,6,11,12 ) AND careerruns>0 AND dateyears >=2003",,9 - 300,54.9,850.0,noggin3:93,"(frozenset({'TEST PASSED LEGALLY1', 'lastrun BETWEEN 16 and 365', 'nh_flat_aw_id IN (3)', 'careerwins BETWEEN 0 and 2', 'datemonthofyear IN (1,2,3,4,5,6,11,12)', 'careerruns BETWEEN 3 and 37', 'number_of_runners BETWEEN 6 and 40', 'careerruns>0', 'horsesex = 1', 'r2number_of_runners BETWEEN 7 and 34', 'trainerhorseruns BETWEEN 0 and 5'}), '9 - 300')"
noggin3,94,FMs FLAT JUNE 9.01 - 200.00 diff HDGR,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 2 and 7 AND hgruns  BETWEEN 0 and 1 AND r2number_of_runners NOT BETWEEN 3 and 4 AND lastrun  BETWEEN 3 and 25 AND horsesex = 2 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3,8 ) AND classincirish  IN ( 3,4,5 ) AND datemonthofyear  IN ( 6 ) AND headgear  IN ( 1,2,3,4 ) AND careerruns>0 AND dateyears >=2003",,9.01 - 200,124.53,195.0,noggin3:94,"(frozenset({'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'headgear IN (1,2,3,4)', 'classincirish IN (3,4,5)', 'hgruns BETWEEN 0 and 1', 'datemonthofyear IN (6)', 'trackdirection IN (1,3,8)', 'r2number_of_runners NOT BETWEEN 3 and 4', 'horse_age BETWEEN 2 and 7', 'careerruns>0', 'lastrun BETWEEN 3 and 25'}), '9.01 - 200')"
noggin3,95,FMs FLAT JUNE 9.01 - 80.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 3 and 16 AND horse_age  BETWEEN 2 and 9 AND lastrun  BETWEEN 16 and 240 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3,8 ) AND datemonthofyear  IN ( 6 ) AND careerruns>0 AND dateyears >=2003",,9.01 - 80,350.92,2828.0,noggin3:95,"(frozenset({'lastrun BETWEEN 16 and 240', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'datemonthofyear IN (6)', 'trackdirection IN (1,3,8)', 'horse_age BETWEEN 2 and 9', 'tonguetie = 0', 'careerruns>0', 'number_of_runners BETWEEN 3 and 16'}), '9.01 - 80')"
noggin3,96,FMs NH JUNE 9.01 - 200.00 IRE LL,TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 3 and 16 AND horse_age  BETWEEN 2 and 9 AND lastrun  BETWEEN 366 and 1460 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 1 ) AND datemonthofyear  IN ( 6 ) AND horsecountry  IN ( 2 ) AND headgear  IN ( 23 ) AND careerruns>0 AND dateyears >=2003,,9.01 - 200,22.18,17.0,noggin3:96,"(frozenset({'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (1)', 'datemonthofyear IN (6)', 'horsecountry IN (2)', 'lastrun BETWEEN 366 and 1460', 'headgear IN (23)', 'horse_age BETWEEN 2 and 9', 'tonguetie = 0', 'careerruns>0', 'number_of_runners BETWEEN 3 and 16'}), '9.01 - 200')"
noggin3,98,FMs FLAT JUNE 5.01 - 80.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 2970 AND number_of_runners  BETWEEN 3 and 16 AND horse_age  BETWEEN 2 and 9 AND lastrun  BETWEEN 16 and 240 AND horsesex = 2 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND trackdirection  IN ( 1,3,8 ) AND datemonthofyear  IN ( 6 ) AND horsecountry NOT IN ( 3,4 ) AND headgear  IN ( 1,4,23 ) AND careerruns>0 AND dateyears >=2003",,5.01 - 80,109.53,3053.0,noggin3:98,"(frozenset({'lastrun BETWEEN 16 and 240', 'TEST PASSED LEGALLY1', 'horsesex = 2', 'nh_flat_aw_id IN (2)', 'headgear IN (1,4,23)', 'datemonthofyear IN (6)', 'trackdirection IN (1,3,8)', 'horsecountry NOT IN (3,4)', 'horse_age BETWEEN 2 and 9', 'tonguetie = 0', 'yards BETWEEN 1100 and 2970', 'careerruns>0', 'number_of_runners BETWEEN 3 and 16'}), '5.01 - 80')"
